Decidim Commentable ID,Body
20410,"As mudanças climáticas, conflitos, crises econômicas e pandemias agravaram as desigualdades e reverteram progressos na redução da fome. É urgente que governos e instituições internacionais adotem políticas inclusivas e redistributivas para promover justiça social e melhorar a qualidade de vida das populações vulneráveis, em especial as crianças. O comprometimento com tais medidas deve reconhecer que o investimento na primeira infância não é apenas uma questão moral mas uma estratégia essencial para o combate à fome, pobreza e desigualdade.
""Mariana Luz, CEO da Fundação Maria Cecília Souto Vidigal e Conselheira do Conselho de Desenvolvimento Econômico Social Sustentável (CDESS)"""
20408,"É urgente entender a desigualdade social enquanto uma das principais causas da violência contra crianças e adolescentes. Ao limitar o acesso à educação, saúde e outras oportunidades, a desigualdade cria um ambiente propício ao abuso e à exploração sexual, trabalho infantil e outras formas de violência. Para combater esse problema, os líderes do G20 precisam investir urgentemente em políticas públicas que reduzam as desigualdades e fortaleçam os sistemas de proteção à infância. Isso inclui garantir o acesso universal a serviços essenciais, promover a participação de crianças e adolescentes nas decisões que as afetam, e estabelecer parcerias com a sociedade civil. Ao investir em equidade e inclusão social, os países do G20 demonstram o compromisso com o presente e futuro mais justo para todas as crianças e adolescentes."
20408,"Alguns países deveriam implementar praticas para combater com a pobreza e a desigualdade como:

.Promover ofertas de  trabalho
.Distribuir á renda de forma igualitária 
.Investir na educação e tecnologia 
.Investir nas crianças e nós jovens de seu país"
20408,"A fome, a pobreza e a desigualdade são desafios profundamente interligados, e sua erradicação é essencial para o desenvolvimento global. No entanto, a realidade atual mostra que estamos longe de alcançar essa meta. A desigualdade extrema e o acúmulo de riqueza nas mãos de poucos não apenas perpetuam a pobreza enquanto fenômeno multidimensional, mas também ampliam a fome e as disparidades sociais."
20409,"Em 2023, mais de 730 milhões de pessoas eram afetadas pela fome. Em 2024, cerca de 181 milhões de crianças – ou 1 em cada 4 - de até cinco anos de idade em todo o mundo estão sofrendo de pobreza alimentar infantil grave. Ao mesmo tempo, dados apontam que os 10% mais ricos da população mundial controlam 76% da riqueza global, demonstrando que o rompimento com políticas de bem-estar social e o avanço do neoliberalismo, com a consequente precarização do trabalho, agravaram a disparidade, afetando especialmente os historicamente vulneráveis. ""Mariana Luz, CEO da Fundação Maria Cecília Souto Vidigal e  Conselheira do Conselho de Desenvolvimento Econômico Social Sustentável (CDESS)""."
30359,"Propostas já incorporadas, de certa forma, nos textos"
20417,"
É crucial que o governo estabeleça suporte financeiro e proteções para os proprietários de áreas verdes que são improdutivas devido a necessidade de preservação. Esses proprietários rurais  frequentemente enfrentam o desafio devido o assédio de oportunistas que buscam, através de contratos de décadas, sem proteção e sem legislação clara, adquirir créditos de carbono de suas áreas de preservação, aproveitando-se da dificuldade que têm para arcar com os custos de manutenção das propriedades rurais.
Não basta apenas proteger nascentes e distribuir mudas; é urgente que haja um apoio efetivo ao produtor rural proprietário de áreas de preservação. Desenvolver políticas de fomento que atendam às necessidades desses proprietários é essencial para garantir que eles possam manter suas terras e evitar a exploração indevida.
Proporcionar incentivos financeiros e suporte técnico permitirá que os proprietários defendam suas propriedades, contribuindo para a conservação ambiental. "
20422,O acesso à educação ao lado da profissionalização daqueles que estão em situação de vulnerabilidade social é a atividade mais importante neste momento. 
20422,"Acredito que a implantação de políticas públicas nesse sentido é a ferramenta mais valiosa e eficaz, e esta passa pela escuta das comunidades e organização social e de institutos, ONGs e instituições no sentido de fortalecer a educação e aprendizado de profissões e gerenciamento da vida particular, social e incrementar a geração de renda."
20409,"Essa afirmação destaca a questão da desigualdade econômica e a fome global, relacionando esses problemas ao crescimento de políticas neoliberais e à diminuição do estado de bem-estar social, estabelecendo que tais políticas poderiam estar agravando a disparidade de renda e afetando mais duramente grupos historicamente vulneráveis. Essa interpretação sugere uma crítica às consequências de modelos econômicos que priorizam a redução do papel do estado e a liberalização do mercado, MAS, não devemos ignorar propositadamente outros fatores que também poderiam contribuir para essas questões complexas, como crises econômicas, mudanças tecnológicas e políticas locais. A análise de situações tão amplas e interligadas é, em geral, complexa e multidimensional, abrindo espaço para diversos pontos de vista sobre as possíveis soluções para esses problemas.
"
19612,Sustentabilidade é o que precisamos para continuarmos vivos!!
19570,"Com a plataforma educomunicativa socioambiental sobre emergência climática por biomas, agregar os comunicadores indígenas que, inseridos em seus territórios, têm muito a contribuir para a mitigação climática."
19426,O Vale do Paraíba é uma região delicada e muito poluída por causa da rodovia Dutra e pela Revap. Não temos condições de abranger nenhum tipo de energia que não seja renovável. 
19453,Projeto relevante para redução no uso de agrotóxicos e conservação do bioma Pampa.
19560,"Contribuir para melhor desenvolver, o projeto da Professora Lídia, e assim fazer com êxito."
19161,"Bom dia cada município deveria ter uma instituição que trabalha se no terceiro setor, e presta se serviços de concretização ambiental  e mudança climáticas, pois tanto a comunidade como a direção  de cada escola poderia acompanhar o trabalho ,hoje as crianças não conhecem as ODS nem quais os principais motivos das mudanças climáticas, infelizmente muitos governantes ainda não se atentaram a necessidade de torna público, as responsabilidades de cada ser humano cada cidadão  em mudar seus hábitos em relação a o nosso meio ambiente. "
19161,Proposta muito importante 
19162,"Uma grande proposta, precisamos estar atentos a esses trabalhadores, promovendo dignidade."
19613,"Considero o tratamento da questão fundiária  priorizando as comunidades quilombolas, indígenas e as comunidades tradicionais  na questão do  clima no brasil estratégica e estruturante. A não priorização desta questão no enfrentamento das mudanças climáticas significa a promoção da desigualdade e injustiça ambiental."
19481,Excelente!
19133,"Importante projeto,desejo que obtenham êxito. "
19426,"Caçapava nem o mundo precisa de mais uma termoelétrica, precisamos de energia renovável que agrida o ambiente menos possível!!"
19586,Muito importante a politica publica permanente para eventos de catastrofes
19494,"Mais apoio financeiro à agricultura familiar, em especial mulheres e jovens"
19108,"Gente, essas medidas são necessárias, são vitais e deveriam ter sido tomadas no primeiro Governo Lula. Ou seja, há uma dívida histórica com essas comunidades. Estamos pagando um alto preço por essa displicência."
19580,"Usa a moeda verde como referência, como contra partida doação de saco de lixo a população e em troca do lixo caseiro, evitando poluição."
19586,"Acho importante e oportuno, como uma Política Púbica, mas, há necessidade de se discutir amplamente os critérios de mitigação."
19628,"Na minha quadra, não chega a 10% a separação do lixo.
No meu bairro, penso ser um percentual parecido.
Na minha cidade, há um descaso quase total do poder público.
Utopia seria liberar para quem quisesse reciclar?!
E, claro, educação para a população que insiste em juntar tudo no mesmo saco e ver a vida no planeta, como conhecemos, ter o seu término adiantado."
17985,Incluir no título no início a palavra NÃO ao desmatamento
19586,Será de grande valia para garantir  o futuro dos atingidos. 
19464,Ensino ambiental obrigatório nas escolas 
18004,"Sem financiamento público no orçamento não tem prioridade. Importante definir participação obrigatória do percentual para a mitigação climática.
"
18229,Todo o sistema de educação deve ser ambiental. A questão da educação ambiental deve ser transversal e estar presente na vida da escola. 
19586,Muito importante essa iniciativa. Espeto que haja adesão suficiente para que essa política pública tão necessária seja criada 
19486,"Como defender a sustentabilidade da Amazônia com a exploração de petroleo? É incoerente, pois o petroleo é poluidor e um dos principais responsáveis pela degradação ambiental das áreas urbanas e poluição do ar e do clima."
19629,Moro em Torres/RS. Temos produção forte de produção orgânica na região.
19464,Urgência para aumentar a reciclagem dos atuais 4 por cento do que é coletado para 10 por cento nos próximos 2 anos
19464,Criar alertas nas cidades com mais de 100.000 habitantes de avisos de possíveis catástrofes nos próximos 2 anos
19066,É sumamente importante  impedir as fake news nas redes sociais e em qualquer outro meio de comunicação.
19485,"Sem o desmatamento, teremos clima favorável,  agricultura favorável, saúde favorável e tudo que um planeta limpo pode nos proporcionar. 🥰 "
19486,Está passando da hora de investirmos em energia limpa.
19469,É uma obrigação moral de todos nós...herdeiros dos invasores das terras indígenas. 
19307, muito importante!! pena que não tenho mais votos a dar
17963,importantíssimo! pena que não tenho mais votos a dar
18495,importantíssimo! pena que não me sobraram votos!!
18901,Importantíssimo!! pena que não me sobraram votos!!
19491,importantíssimo! pena que não me sobraram votos!! o autor não votou?
18019,"importantíssimo! pena que não me sobraram votos!!
 tenho uma proposta tb

gid://decide/Decidim::Proposals::Proposal/19638"
19491,"tenho uma proposta tb. ajude,  por favor

gid://decide/Decidim::Proposals::Proposal/19638"
18971,"tenho uma proposta também.  ajude,  por favor

gid://decide/Decidim::Proposals::Proposal/19638"
19307,"tenho uma proposta também.  por favor,  ajude

gid://decide/Decidim::Proposals::Proposal/19638"
17963,"tenho uma proposta também.  por favor,  ajude

gid://decide/Decidim::Proposals::Proposal/19638"
18495,"tenho uma proposta também.  por favor,  ajude

gid://decide/Decidim::Proposals::Proposal/19638"
18901,"Pena que não me sobram votos!! importante esta proposta. 

tenho uma proposta também.  por favor,  ajude

gid://decide/Decidim::Proposals::Proposal/19638"
19153,"pena que não me sobram votos! importante proposta. 

tenho uma proposta também.  por favor,  ajude

gid://decide/Decidim::Proposals::Proposal/19638"
19648,"Migração como estratégia de adaptação, como medida antecipatória/preventiva e não reativa, apoiada pelo poder público."
18159,"Pena que não me sobram votos!! importante proposta!!

tenho uma proposta também.  por favor,  ajude

gid://decide/Decidim::Proposals::Proposal/19638"
19426,"tenho uma proposta também.  por favor,  ajude

gid://decide/Decidim::Proposals::Proposal/19638"
19323,"importante proposta! pena que não tenho mais votos a dar. 

tenho uma proposta também.  por favor,  ajude

gid://decide/Decidim::Proposals::Proposal/19638"
18229,"tenho uma proposta também.  por favor,  ajude

gid://decide/Decidim::Proposals::Proposal/19638"
18980,"tenho uma proposta também.  por favor,  ajude

gid://decide/Decidim::Proposals::Proposal/19638"
19586,"Importante, necessária e urgente!!
Auxílio Calamidade Já! Combatendo a desigualdade do país!"
18914,"Logo o exército que é para nossa defesa, vai destruir o pouco que nos resta de Mata Atlântica??? No ponto em que o planeta chegou, não dá para derrubar 200 mil árvores."
19613,"Todo qualquer investimento em programas ou projetos que sejam voltados para o ambiente e combate aos impactos negativos das mudanças climáticas deve considerar a soberania dos povos tradicionais, quilombolas e indígenas nas suas terras e territórios. A notícia que passou ontem no Fantástico sobre o maior grilheiro da Amazônia, corrompendo com apoio de funcionários do estado documentos históricos antigos e se passando de bom moço no cenário mundial ao participar da COP recentemente, demonstra o quanto que essa sociedade ainda está infectada de pessoas com pensamentos coloniais e anti democráticos. Pensar nos povos originários e no seus direitos ao acesso à terra e aos seus manejos é garantir que o meio ambiente seja conservado, as funções ecológicas das áreas sejam mantidas e as mudanças climáticas sejam menos d´rásticas em micro escala. Tudo que for além disso é falácia. Principalmente se vier de homens brancos, engravatados e com discursos exacerbados. Desconfiemos. O Brasil é pardo !"
19464,"Conscientização para não colocarem flores plásticas em túmulos ao invés disso, plante flores ou uma pequena árvore frutífera ou florada.
Proibir rigorosamente o uso de sacolas plásticas em supermercados exigindo o uso de sacolas duráveis ou caixas de papelão. 
Conscientizar através de propagandas a urgência da diminuição do uso de fraldas descartáveis para o bem do planeta."
19648,Proposta da South American Network for Environmental Migrations (RESAMA)
19588,"Formação sobre agrofloresta.
Certificação pra quem produz protegendo o meio ambiente.
Fomento para auxiliar que produz

"
19613,"  Que  tenha  subsídio as famílias que de fato  preserva seu território,,projeto de recuperação de nascente,irrigação para produzir definição  de áreas de produção agrícolas,delimitar a pecuária,,acabar  com os veículos  a combustível ,, dar aos pequenos agricultores  mecanização,assistência técnica,correção de solo,distribuir sementes e garantir a comercialização da produção através do PAA,etc,etc."
20408,No Brasil e no mundo existem muitos bilionários que podem contribuir mais para diminuição da pobreza. E também que temos trilionarios enquanto bilhões padecem em nosso Planeta. 
20388,"Políticas públicas em apoio ao voluntariado - anônimos avançam a sustentabilidade no país sem apoio ou visibilidade realizando serviços de notória utilidade pública. Apoio à biodiversidade como limpeza de rios e praias, plantio de mudas, salvamento e recuperação de espécies da fauna e flora estão sendo realizados e a distribuição de renda pode fortalecer serviços sociais espontâneos fundamentais."
20391,"- Instituição por lei de fundos municipais para o fortalecimento da Defesa Civil, para equilibrar o efetivo, de modo que tenha correspondência ao atendimento por habitantes.
- Posicionamento da comunidade petrolífera e alinhamento do fundo soberano em compromisso com a Agenda 2030."
20419,"Imposição legal para a transição agroecológica dos médios e grandes produtores e o incentivo (econômico e tecnológico), fundamental, aos pequenos produtores familiares (para cada centavo do Plano Safra para o médio/grande produtor, o dobro deve ir para os pequenos). Para estes últimos, criar um órgão responsável para atender e realizar o ensino técnico da educação ambiental e as práticas de produção da agroecologia e dos sistemas agroflorestais, assim como de aquicultura multitrófica integrada, nos mais variados tamanhos de propriedades ou áreas de cultivo. Os sistemas produtivos devem ser integrados a outras ações sustentáveis, como a geração de energia renovável e a produção/captação de água, assim como a formas ecológicas de saneamento e construção das habitações, de maneira a transformar não apenas o habitat humano, mas todo o meio ambiente do entorno, em um sistema sistêmico, no qual seja capaz de promover a recuperação e proteção da localidade, seja em áreas de terra ou de águas."
20417,"Para se acabar com a fome, no Brasil, quaisquer alimentos só podem ser exportados se, e apenas se, toda a população brasileira já tiver seus alimentos de base nutricional de qualidade diários garantidos. A [re]distribuição, não apenas financeira, mas alimentar, é fundamental para garantir que a fome seja excluída de nosso país."
20382,"Oportunizar a participação da juventude educando a partir da ambiência legislativa, a exemplo o Parlamento Juvenil instituído na Câmara Municipal de Cabo Frio, que tem caráter instrutivo e visa possibilitar aos estudantes de toda a cidade a vivência do processo democrático, mediante participação em jornada simulada de trabalho parlamentar. O ""PJ"" é constituído por estudantes matriculados regularmente no nono ano do ensino fundamental até o último ano do ensino médio, em escolas públicas e particulares e estudantes com deficiência, escolhidos em processo eleitoral realizado sob a responsabilidade das Escolas do Município representadas no Parlamento. "
30332,"A proposta se encaixaria melhor no eixo de Sustentabilidade
"
20377," Em contexto de crise socio-ambiental, é fundamental que as instituições internacionais se atentem para questões de racismo ambiental."
29837,Proposta incorporada no Item 13
30426,"Comentário não se adequa ao escopo do documento
"
20408,"A violência contra as mulheres mães no Brasil impacta negativamente no desenvolvimento económico e promove acirramento da desigualdade social, uma vez que a violência intensifica o adoecimento e mortes de mulheres, impactando em aumento de custos ao sistema de saúde e redução na participação e rendimento  no mercado de trabalho. o Brasil se destaca negativamente, pois é o único país no mundo com uma lei de alienação parental -lap, criada a partir de uma ideia que é rechaçada no mundo, pois desqualifica todas as denuncias de violências contra a mulher e suas filhas/os, os pressupostos da inexistente ""alienação parental"" é denunciado e combativo no mundo, por favorecer genitores ( homens) agressores para a continuidade das violências e possibilita aos tribunais a promoção de violência institucional, ao punir as mulheres mães que denunciam as violências contra si e contra suas filhas/os, determinando tratamento psicológico ou psiquiátrico compulsório ou a perda da guarda. Revoga LAP. "
20380,"Com a ampliação do Conselho de Segurança da ONU, seria possível uma maior pluralidade na tentativa de solução de litígios entre Estados, devendo abranger blocos de países que não possuem força ao sentar na mesa com membros permanentes. Com a manutenção do instrumento do veto atual, membros permanentes dificilmente aceitam as propostas quando envolvidos no problema, gerando uma falsa sensação na solução de conflitos. O poder individual de um membro permanente em vetar algo aprovado por outros 14 membros não parece ser razoável, gerando situações em que o conselho de segurança se torna obsoleto. O veto de decisões do conselho de segurança deveria ser por maioria simples, com 3 dos 5 membros concordando em vetar a decisão aprovada."
20410,"Governos e instituições internacionais devem criar mecanismos de resiliência nos territórios mais vulneráveis. Isso inclui promover educação ambiental, capacitação em práticas agroecológicas e a diversificação de fontes de renda. Além disso, a colaboração entre países para compartilhar recursos e tecnologias, assim como parcerias com a sociedade civil, é fundamental para identificar necessidades e implementar ações coordenadas.

Marjorie Chaves - Ação da Cidadania"
20419,"Adoção de práticas agroecológicas e implementar políticas públicas que incentivem a formação de agricultoras/es, diversificação de culturas e acesso a mercados justos, o que garantirá sistemas agrícolas saudáveis e sustentáveis.

Marjorie Chaves - Ação da Cidadania"
20418,"Reforçar a soberania alimentar como um direito fundamental, permitindo que comunidades e povos controlem sua produção e distribuição de alimentos, essencial para garantir a segurança alimentar e proteger a biodiversidade. Devem ser adotadas políticas que promovam práticas agrícolas sustentáveis e incluam as populações nas decisões sobre o uso de recursos naturais.

Marjorie Chaves - Ação da Cidadania"
1957,"Eficiência Energética soluções para as novas demandas do mundo.

Implementar a Eficiência Energética é fornecer a melhor performance de um sistema com o mínimo de consumo. Porque a melhor energia é aquela que você não consome.
"
29835,Proposta incorporada no Item 13
29709,"Incorporado aos itens 11, 12, 14. A proposta trata de promover a capacidade das pessoas viverem de produtos naturais."
30224,"Comentário não contém uma proposta
"
20421,"Promover a justiça social por meio da reforma agrária e da demarcação de terras indígenas e quilombolas. Os governos devem implementar programas de assistência técnica e financeira, além de garantir políticas públicas que assegurem o acesso à terra e aos recursos naturais.

Marjorie Chaves - Ação da Cidadania"
29679,"Incorporada ao Itens 15 do documento

"
20408,"A fome, a pobreza e a desigualdade formam um trio de problemas que travam o desenvolvimento justo e sustentável. Erradicar esses problemas é uma meta global, mas a concentração de riqueza nas mãos de poucos só piora a situação, mantendo muita gente na pobreza e aumentando as desigualdades. Quem vive na pobreza não só tem dificuldade de acessar o básico — como comida e educação —, mas também enfrenta barreiras para ter uma vida digna. Além disso, a fome segue como uma realidade para milhões, resultado tanto da falta de recursos quanto da distribuição desigual deles. 

Cristina Sampaio - Instituto AMSUR"
1822,"PROPOSTA. Implantação de políticas socioambientais voltadas para as distintas realidades dos biomas e territórios, com ênfase na saúde e prevenção, para efetivação da política de educação ambiental, visando o fortalecimento de dispositivos de segurança jurídica e de reparação de populações vitimadas pelo modo de produção degradador dos patrimônios naturais e recursos hídricos do Povo Brasileiro."
19128,O direito e a ocupação da terra por todos que tem interesses não somente comerciais é o caminho para justiça e quilibrio climático 
19651,Não existe política ambiental sem participação social. Precisamos dar efetividade ao texto constitucional!!!
19104,Parabéns Miriam por sua contribuição em justa proteção dos trabalhadores.
19104,"O objetivo da transição energética é diminuir as emissões de carbono, principal responsável pelo efeito estufa, para mitigar as mudanças climáticas. Esse objetivo segue a busca mundial para atingir as metas previstas no Acordo de Paris, assinado em 2015 por 195 países. Na prática, é uma verdadeira jornada da energia rumo a um mundo mais sustentável para todos."
19104,"A vida, a saúde, a educação e o trabalho na visão humana deve ser considerada"
18956,"Acho muito justo, afinal, além de estarem contribuindo para sustentabilidade eles serão beneficiados com um retorno financeiro que, alem de ajudá-los irá incentivá-los a continuarem coletando cada vez mais materiais recicláveis."
18216,"Maravilha. Esse reaproveitamento de materiais é uma forma inteligente de acabar com os lixões, ressignificando-os de forma positiva em prol da sustentabilidade."
19163,"Educação ambiental é uma ferramenta poderosa para transformar atitudes e práticas, promovendo um futuro sustentável e equitativo. Parabéns pela proposta."
19162,Incrível proposta. Parabéns.
19161,Que proposta maravilhosa! Parabéns 
19485,"Estamos há décadas acompanhando pesquisas científicas alertando sobre o desmatamento e as implicações sobre o clima e, consequentemente, sobre a humanidade. "
19486,"Com tantas possibilidades de energias renováveis para se explorar, não vejo necessidade tão grande de explorar o bioma amazônico. Investir nessas outras alternativas de energia sim, explorar na Amazônia não."
19487,"Se não houvesse outras formas de energia para se explorar, faria sentido continuar na busca de combustíveis fósseis, mas não é o caso. E não basta só termos outras fontes de energia se não for tão acessível quanto a são os combustíveis fósseis."
19468,"A demarcação da terras desses povos e impede da terra ser destinada para outros fins (como agropecuária). Dentre as áreas protegidas no país, os territórios indígenas e áreas militares são outras possibilidades de conter vegetação nativa além das Unidades de Conservação, ou seja, demarcar as terras desses povos é sinônimo, para mim, de proteger nossa vegetação e poder colaborar com a questão climática."
19470,"Eventos climáticos extremos aumentaram recentemente, e pesquisas mostram que para os próximos anos tende a aumentar.
Quando tais eventos ocorrem em áreas povoadas, como cidades, muitas pessoas tem suas vidas desordenadas.
Já pensar nessa situação de capacitar o serviço social é compreender o que está por vir nos próximos anos, precisamos estar preparados."
19494,"Muito do que comemos vem dos pequenos produtores rurais, muitos dos quais são de agricultura familiar. 
Ajudar nessa causa é compreender que, mesmo nós das cidades, seremos também beneficiados com o fortalecimento deles."
19495,"Apoio à agroecologia!
Muito se pode fazer com esse modelo de produção!"
19485,"Cientistas já alertavam sobre a crise, diria catástrofes climáticas q ocorreriam no futuro, caso não se tomassem providências severas, isso foi a décadas atrás. O futuro chegou e estamos vivendo o que foi previsto. Ainda há tempo de salvarmos o planeta! "
19448,A Agroecologia é a Ciência dos Povos enquanto Natureza!
19133,Excelente proposta
19547,Proposta necessária
1822,"PROPOSTA. Implantação de políticas e currículos educacionais em saúde ambiental desenvolvida de forma intersetorial, nas esferas pública e privada, com métodos que reconheçam a diversidade socioambiental e a pluralidade étnica, racial, os saberes e os fazeres populares, visando a garantia de resgate e preservação de princípios comunitários de sustentabilidade socioambiental"
1822,"PROPOSTA 3. Implantar o Pacto Federativo de Redução dos Efeitos Climáticos, com agenda plurianual e destinação de recursos financeiros nos orçamentos municipais e estaduais que visem a redução da vulnerabilidade social dos povos da cidade, do campo e da floresta atingidos pelos agravos ambientais do modo de produção capitalista, garantindo a ampliação do acesso à justiça"
1732,"1ª Conferência Intermunicipal do Meio Ambiente dos Municípios de Arinos e Paracatu: Um Marco Histórico no Meio Ambiente para o Noroeste Mineiro  A 1ª Conferência Intermunicipal do Meio Ambiente dos municípios de Arinos e Paracatu é um marco histórico para toda a região do Noroeste mineiro. Este evento de grande importância reflete o comprometimento das comunidades locais com a preservação ambiental e o desenvolvimento sustentável. Durante a conferência, serão abordados temas cruciais como a conservação dos recursos naturais, a gestão sustentável dos resíduos sólidos, a proteção da biodiversidade e as estratégias para enfrentar as mudanças climáticas. A colaboração entre os municípios de Arinos e Paracatu demonstra que, juntos, podemos encontrar soluções eficazes para os desafios ambientais que enfrentamos. Além disso, a conferência servirá como uma plataforma para o intercâmbio de experiências e a disseminação de boas práticas, envolvendo a participação ativa de diversos segmentos."
1998,Evento Presencial Gratuito
20382,"Não apenas os organismos multilaterais necessitam de participação ativa da sociedade, como o próprio G20 necessita de mecanismos de continuidade, como um secretariado que coordene um diálogo mais eficiente entre a Trilha Sherpa e os grupos de engajamento. Grupos, inclusive, que necessitam de políticas de financiamento para que seja possível um engajamento significativo durante todo o processo do G20.

Equipe Data Privacy Brasil (https://www.dataprivacybr.org/)"
1999,Não há contribuições
1902,"Vários membros do movimento @salveapaaldeiabeberibe enviaram em 2024 propostas para o Plano Clima Participativo, do governo federal. 
Tivemos, inclusive, propostas classificadas entre as dez primeiras. 
Mesmo as que não foram integralmente aproveitadas,  foram parcialmente incorporadas e encaminhadas para os Planos Setoriais e Transversais.
É o caso da proposta que se segue:

Educação Ambiental para o protagonismo dos estudantes da APA Aldeia-Beberibe na restauração da Mata Atlântica gid://decide/Decidim::Proposals::Proposal/18905 .

"
1962,Estamos com graves problemas climáticos envolvendo o colapso de todos os seres vivos do planeta. Nossas ações devem incluir a responsabilidade de salvar a natureza e todas as possíveis formas de vida do nosso planeta ou seremos dragados pelo aceleramento do aquecimento global. Junte-se a essa causa e lute para salvar vidas!
1961,"A atualidade exige combate efetivo a especulação imobiliária crescente no município que atingem a composição arborea e diversos ecossistemas além da drenagem urbana.
A cidade vem vcrescebdo refém do capital sem diálogo no processo de edificação e melhoria nos espaços públicos que possam garantir qualidade de vida.

Criação de Parques Municpais e cumpr8mento efetivo do plano diretor são contribuições possíveis para o combate aos desastres socioambientais.

"
1541,"I - MITIGAÇÃO
✔	Construir calçadas ecológicas (com drenagem de águas pluviais) em novas áreas urbanizadas;
✔	Promover a instalação de placas de captação de energia solar em todos os prédios públicos municipais;
✔	Criar novos corredores verdes no perímetro urbano da cidade;
II - ADAPTAÇÃO E PREPARAÇÃO PARA DESASTRES
✔	Proceder ao aterramento de fios para a distribuição de energia elétrica em novas áreas urbanizadas
III - JUSTIÇA CLIMÁTICA	
✔	Isentar de pagamento de taxa de iluminação de domicílios em áreas de ribeirinhas, indígenas e quilombola
IV - TRANSFORMAÇÃO ECOLÓGICA	
✔	Criar programa de hortas comunitárias urbanas em terrenos abandonados a mais de cinco anos.
V - GOVERNANÇA E EDUCAÇÃO AMBIENTAL
✔	Fortalecer o órgão de Defesa Civil local, transformando-o em Secretaria Municipal;
✔	Criar aplicativo com Alerta de Eventos Climáticas;
✔	Instalar Pontos de Entrega Voluntárias de Resíduos domésticos em cada bairro
✔     Criar Fórum Municipal Permanente dos ODS.
"
20377,"Garantir a justiça social, reduzir as desigualdades, promover a inclusão e garantir o acesso a serviços básicos como saúde, educação e saneamento básico para todos. É preciso reafirmar está pauta pois temos muitos países vivendo em extrema pobreza, e um outro agravante são as guerras existentes que não tem um cessa fogo. É preciso mais do que nunca trabalhar essas essas questões e ver as pessoas como serem dignos de cuidados e com potencial de mudança."
20380,"Incluir novos membros permanentes e rotativos no Conselho, com ênfase na representação de países do sul global, tornaria o órgão mais representativo. Nações da África, América Latina e Ásia, que hoje contam com uma presença limitada, teriam maior voz nas decisões fundamentais para a segurança global. Tal inclusão, além de corrigir um desequilíbrio histórico, traria uma perspectiva mais alinhada com os desafios enfrentados por boa parte da população mundial, incluindo temas como desenvolvimento e conflitos regionais. O atual poder de veto dos 5 membros permanentes frequentemente paralisa decisões importantes, comprometendo a capacidade da ONU de intervir em crises e conflitos. Os interesses dessas potências muitas vezes bloqueiam resoluções essenciais, prejudicando uma resposta eficaz do Conselho. Reformas no veto, como a exigência de maior consenso entre os membros permanentes para bloquear uma resolução, contribuiriam para uma atuação mais imparcial e voltada ao bem-estar global.
"
1605,"I - MITIGAÇÃO
✔ Promover a instalação de placas de captação de energia solar em todos os prédios públicos municipais;
✔ Criar novos corredores verdes no perímetro urbano da cidade;
II - ADAPTAÇÃO E PREPARAÇÃO PARA DESASTRES
✔ Construir calçadas ecológicas (com drenagem de águas pluviais) em novas áreas urbanizadas;
III - JUSTIÇA CLIMÁTICA
✔ Isentar de pagamento de taxa de iluminação de domicílios em áreas de ribeirinhas, indígenas e quilombola
IV - TRANSFORMAÇÃO ECOLÓGICA
✔ Criar programa de hortas comunitárias urbanas em terrenos abandonados a mais de cinco anos.
V - GOVERNANÇA E EDUCAÇÃO AMBIENTAL
✔ Fortalecer o órgão de Defesa Civil local, transformando-o em Secretaria Municipal;
✔ Criar aplicativo com Alerta de Eventos Climáticas;
✔ Instalar Pontos de Entrega Voluntárias de Resíduos domésticos em cada bairro
✔ Criar Fórum Municipal Permanente dos ODS."
1542,"I - MITIGAÇÃO
✔ Promover a instalação de placas de captação de energia solar em todos os prédios públicos municipais;
✔ Criar novos corredores verdes no perímetro urbano da cidade;
II - ADAPTAÇÃO E PREPARAÇÃO PARA DESASTRES
✔ Construir calçadas ecológicas (com drenagem de águas pluviais) em novas áreas urbanizadas;
III - JUSTIÇA CLIMÁTICA
✔ Isentar de pagamento de taxa de iluminação de domicílios em áreas de ribeirinhas, indígenas e quilombola
IV - TRANSFORMAÇÃO ECOLÓGICA
✔ Criar programa de hortas comunitárias urbanas em terrenos abandonados a mais de cinco anos.
V - GOVERNANÇA E EDUCAÇÃO AMBIENTAL
✔ Fortalecer o órgão de Defesa Civil local, transformando-o em Secretaria Municipal;
✔ Criar aplicativo com Alerta de Eventos Climáticas;
✔ Instalar Pontos de Entrega Voluntárias de Resíduos domésticos em cada bairro
✔ Criar Fórum Municipal Permanente dos ODS."
